,Recording,Accuracy(%),EER(%),Speech Percentage,Mislabelled Silence(%)
0,Seq28_lr_SNRdb_60.wav,25.0,49.767750497677504,75.7,0.0
1,AudioBand7a.wav,94.45,9.276058022186891,83.575,28.82882882882883
2,AudioBand1e.wav,88.3,12.724504687398156,60.31666666666666,31.908831908831907
3,AudioBand1b.wav,90.84,11.73823264985397,72.54,36.681222707423586
4,AudioBand4a.wav,91.86666666666666,15.403141295954924,87.51666666666667,26.024590163934423
5,Seq28_lr_SNRdb_8.wav,25.333333333333336,49.65639547772113,75.7,0.0
6,AudioBand9b.wav,91.9008099190081,13.457700148982147,43.775622437756226,18.14814814814815
7,AudioBand11a.wav,93.13068693130687,11.076916576289802,44.14558544145585,22.12518195050946
